iso3,Max,Mean,Min
ABW,1101590056402944.0,908148269383680.0,695629613367296.0
AFG,2416435036946432.0,643854662765943.6,0.0
AGO,6.926618312310784e+16,1082794428985977.8,0.0
AIA,0.0,0.0,0.0
ALA,1919958292365312.0,606218227204460.1,0.0
ALB,2466824667004928.0,863556847251172.1,0.0
AND,1730113624342528.0,814592668904106.6,0.0
ARE,4334725539823616.0,796726646394786.6,0.0
ARG,1.0993445535481856e+16,352836330016388.7,0.0
ARM,2092153463373824.0,415930808133359.9,0.0
ASM,359387797389312.0,3417382427857.089,0.0
ATA,0.0,0.0,0.0
ATF,925950388731904.0,508674717532.9957,0.0
ATG,0.0,0.0,0.0
AUS,8862939356332032.0,170068517043353.22,0.0
AUT,3913617955094528.0,741184975092378.2,0.0
AZE,2828310052601856.0,580171616638419.6,0.0
BDI,2135736644009984.0,544751832500103.5,0.0
BEL,4567602156273664.0,1351614230796697.5,0.0
BEN,1902533878480896.0,412060072899170.06,0.0
BES,468575395512320.0,1778565603265.4656,0.0
BFA,1902625012318208.0,370182857845070.06,0.0
BGD,4985425164763136.0,1087922326119580.6,0.0
BGR,4620173629718528.0,794714838537073.4,0.0
BHR,3902793295331328.0,2064694328164352.0,0.0
BHS,2091750810189824.0,157213877773599.47,0.0
BIH,1892895166562304.0,679419797497220.4,0.0
BLM,0,0,0
BLR,992512516816896.0,102705462998816.95,0.0
BLZ,0.0,0.0,0.0
BMU,0.0,0.0,0.0
BOL,2050805142126592.0,239748233543308.1,0.0
BRA,1.0595012156850176e+16,201479857307476.56,0.0
BRB,0.0,0.0,0.0
BRN,0.0,0.0,0.0
BTN,2033248523780096.0,600969587558443.6,0.0
BVT,0,0,0
BWA,1637693310107648.0,306368083667365.4,0.0
CAF,1370376290435072.0,123791722555234.47,0.0
CAN,1.0986683109474304e+16,251555911613257.25,0.0
CCK,885558972776448.0,745897507946496.0,606236043116544.0
CHE,2037018028670976.0,327468108191105.0,0.0
CHL,5257614959050752.0,21716197678250.312,0.0
CHN,2.049024743964672e+16,721049612975291.8,0.0
CIV,1888010983440384.0,307697544308148.1,0.0
CMR,2338136172527616.0,75798629063016.11,0.0
COD,6.926618312310784e+16,760099816443294.6,0.0
COG,4134599928053760.0,220996176414886.66,0.0
COK,786021696405504.0,3835914040285.1475,0.0
COL,1849081399869440.0,113010158008349.94,0.0
COM,0.0,0.0,0.0
CPV,833322171236352.0,66668177329412.336,0.0
CRI,1656606735466496.0,24306003116794.047,0.0
CUB,2734105850544128.0,470981735061148.5,0.0
CUW,500441334939648.0,190968926044160.0,0.0
CXR,678412700090368.0,577548832473088.0,476684964855808.0
CYM,757301451423744.0,115618891124201.73,0.0
CYP,0.0,0.0,0.0
CZE,5274351372861440.0,1421198088715195.8,0.0
DEU,5670489628344320.0,1447364637869503.5,0.0
DJI,1109541584371712.0,562598851089168.3,0.0
DMA,0.0,0.0,0.0
DNK,3126563855925248.0,688268069402290.4,0.0
DOM,4824276381204480.0,542060379857150.44,0.0
DZA,3162922633134080.0,303677131825901.5,0.0
ECU,3351030389538816.0,128076308909940.95,0.0
EGY,1962427331641344.0,636386341094808.2,0.0
ERI,1600274347065344.0,151887641827543.38,0.0
ESH,1365934623162368.0,89016355717217.97,0.0
ESP,5653055819218944.0,189992294403126.75,0.0
EST,1749492114128896.0,538902183318676.56,0.0
ETH,2547962236370944.0,208332950628028.62,0.0
FIN,5032243529515008.0,497191001790629.75,0.0
FJI,759628921044992.0,742870660238.9214,0.0
FLK,627045025447936.0,77460733684909.89,0.0
FRA,3593120784580608.0,211521527501681.4,0.0
FRO,977647567896576.0,171333287028578.47,0.0
FSM,1446988038012928.0,4115382143200.3276,0.0
